"","chinese_id","star","count","name","city","state","latitude","longtitude"
"1293","18390","4.5","4","Wok Chef","Whitchurch-Stouffville","ON","44.033626","-79.2968232"
"1294","89447","2.75","4","Macau & Portuguese Food","Markham","ON","43.8593798","-79.3043375"
"1295","117544","3.18181818181818","11","China Garden","Charlotte","NC","35.2524515","-80.6574073"
"1296","129982","3.23880597014925","67","Phoenix Restaurant","Toronto","ON","43.7979211345","-79.3186289817"
"1297","69373","2.84615384615385","13","Golden Jade Restaurant","Toronto","ON","43.8104298","-79.2933886"
"1298","10411","2.69230769230769","26","Panda Express","Tempe","AZ","33.4226796104","-111.9347748239"
"1299","142713","3.25","4","Ocean Castle Seafood Restaurant","Scarborough","ON","43.7870101929","-79.2740020752"
"1300","131","4.1","90","Yuzu Kitchen","Pittsburgh","PA","40.439707","-80.001261"
"1301","111146","2.77777777777778","9","Big Dragon Chinese Cuisine","Las Vegas","NV","36.1148108","-115.3073313"
"1302","177001","3.1","10","Kung Fu Restaurant","Calgary","AB","50.9301318","-113.9716621"
"1303","80131","4.33333333333333","3","Markham Delight","Markham","ON","43.84985","-79.3476695"
"1304","122887","2.8","10","Panda Express","Las Vegas","NV","36.108848","-115.172149"
"1305","76203","2.76086956521739","46","Mi Pho Song Vu","North York","ON","43.7184236","-79.5079286"
"1306","98282","2.25","4","Chinese Gourmet Buffet","Phoenix","AZ","33.4944809","-112.1736724"
"1307","18401","5","8","Mein Man","Phoenix","AZ","33.6174152","-112.121388"
"1308","186838","2.33333333333333","3","Bistro Mahjongg","Montr®¶al","QC","45.4966313","-73.6557929"
"1309","133887","4.07142857142857","14","Maneki Comptoir Asiat'","Montr®¶al","QC","45.5420672","-73.5546568"
"1310","54037","3.51428571428571","35","Golden Harvest Northern Chinese Restaurant","Richmond Hill","ON","43.8413200378","-79.3998260498"
"1311","77095","3.41666666666667","12","China House","Euclid","OH","41.6093293","-81.5256507721"
"1312","1433","3.625","8","Airdrie Wok","Airdrie","AB","51.2912338332","-114.0146370605"
"1313","22421","3.93577981651376","436","Thai Style Noodle House 2","Las Vegas","NV","36.0949947","-115.2982015"
"1314","62456","3","3","Chu Resto","Toronto","ON","43.8039094","-79.2883456"
"1315","114947","3","3","Imperial Garden Chinese Buffett","Phoenix","AZ","33.5089548","-112.0483091"
"1316","164305","4.29032258064516","62","Asian Grill","Waxhaw","NC","34.9373103","-80.7502166"
"1317","92067","3.14666666666667","75","Grand Lake Chinese Cuisine & Banquet","Markham","ON","43.8600193","-79.3035075"
"1318","78367","3","3","Sea Harbour Seafood Restaurant","Las Vegas","NV","36.1598136","-115.2407393"
"1319","188367","4.26315789473684","19","Masala Bhavan","Calgary","AB","51.0130118841","-114.1401257646"
"1320","35676","3.51851851851852","27","So Good Restaurant","Richmond Hill","ON","43.848666","-79.3845838"
"1321","71703","3.8","10","Mom's Recipe Chicken","Mississauga","ON","43.5976360278","-79.5941622555"
"1322","185812","3.2","5","Silver Star Chinese Food","Whitby","ON","43.8821442601","-78.9307269089"
"1323","84739","3.39130434782609","23","Mandarin Restaurant - Pickering","Pickering","ON","43.8498943","-79.0706519"
"1324","58080","3.92857142857143","14","Asian Star","Leetsdale","PA","40.559405","-80.205455"
"1325","40076","3.63025210084034","119","Genghis Khan Mongolian Grill","North York","ON","43.7269871","-79.3414943"
"1326","69894","4.11111111111111","9","EP Kitchen","Mississauga","ON","43.5681783","-79.6659981"
"1327","25419","4","11","Western Coffee Shop","Calgary","AB","51.03405","-114.07152"
"1328","77698","2.4","10","Kam Wing","Montr®¶al","QC","45.480584","-73.578872"
"1329","122422","3.15151515151515","33","Yogi Noodle","Scarborough","ON","43.8144172","-79.323702"
"1330","157675","3.5","14","Nouilles du Yunnan","Montr®¶al","QC","45.4977938","-73.5785821"
"1331","30405","3.9","10","Garden of the Dragon","Las Vegas","NV","36.1369156","-115.152222"
"1332","59488","2.7906976744186","43","Oriental Express","Phoenix","AZ","33.6558418","-112.0985274"
"1333","188235","3.33333333333333","3","Mr. Thai","Concord","ON","43.8355085","-79.5079776"
"1334","929","2.265625","64","China Star Buffet","Las Vegas","NV","36.1421766124","-115.1364100275"
"1335","170028","4.16666666666667","6","River Tai","Toronto","ON","43.6630083324","-79.4026139751"
"1336","8057","4.2","5","Ai Dumplings","Montr®¶al","QC","45.4667581","-73.6389131"
"1337","5047","2","9","Panda Express","Pittsburgh","PA","40.48676","-79.8871478"
"1338","138644","4.23529411764706","51","Pacific East Japanese And Maylaysian","Kent","OH","41.1535545","-81.3580092"
"1339","162333","4.11111111111111","108","Graceful Vegetarian Restaurant","Toronto","ON","43.824392","-79.302543"
"1340","153124","1.66666666666667","9","Tao Restaurant","Westmount","QC","45.478369","-73.6028085"
"1341","44625","2.59259259259259","27","China Wok","Westlake","OH","41.4328001","-81.9427024"
"1342","55540","3.62068965517241","29","Tangra Villa Hakka Chinese Cuisine","Markham","ON","43.8811125834","-79.288773708"
"1343","38040","3.5","4","China Wok","Maple Heights","OH","41.391911","-81.576027"
"1344","132068","4.55","1040","Veggie House","Las Vegas","NV","36.125569","-115.210911"
"1345","15535","2.46753246753247","77","China City Super Buffet","Surprise","AZ","33.655834","-112.373872"
"1346","3407","3.72857142857143","70","Spice Thai Cuisine","Twinsburg","OH","41.3074471345","-81.4420044422"
"1347","172584","3.57777777777778","45","HarBin Dumpling","Montr®¶al","QC","45.5216","-73.5893745"
"1348","158860","4.5","6","Sizzling Rice Peking House","Calgary","AB","50.9493293","-114.0862305"
"1349","71130","3.88372093023256","86","Wonton Chai Noodle","Markham","ON","43.8567332","-79.3036434"
"1350","108655","3.55555555555556","9","Asian One Chinese And Thai Cuisine","Vaughan","ON","43.82552","-79.610017"
"1351","7772","3","4","Good Eat Chinese Restaurant","Stouffville","ON","43.971611","-79.2462364"
"1352","25277","2.42553191489362","47","Panda Express","Surprise","AZ","33.6406899","-112.3544067"
"1353","155042","3.07407407407407","27","Vince Seafood Restaurant & BBQ","Markham","ON","43.834295","-79.305282"
"1354","119882","3.75","8","China Star","Avon Lake","OH","41.5043943","-82.0473114"
"1355","53136","4.19148936170213","47","King's Chef","Mesa","AZ","33.4490763982","-111.8045061786"
"1356","55060","3.15384615384615","78","Flaming Wok","Madison","WI","43.1206048","-89.3089783"
"1357","57801","4","4","Power King Hot Pot","Markham","ON","43.8499166567","-79.3476620057"
"1358","112375","3.68571428571429","35","Luscious Desserts","Toronto","ON","43.6528774","-79.3974686"
"1359","31608","2.75","4","Wynner Grill","Toronto","ON","43.8043291239","-79.3310938776"
"1360","145741","3.20454545454545","44","Panda Express","Charlotte","NC","35.1681813","-80.8755221"
"1361","184772","3.45774647887324","142","Pei Wei","Charlotte","NC","35.0553914","-80.8516606"
"1362","139897","3.05882352941176","17","Golden Nugget Chinese Buffet","Phoenix","AZ","33.4946269","-112.1668902"
"1363","98765","2.4","25","Pine Tree Garden Restaurant","Markham","ON","43.8892246","-79.3163343"
"1364","140165","3.63157894736842","19","Tian Tian Asian Restaurant","Fort Mill","SC","34.9490432","-80.8480412"
"1365","120159","3.07142857142857","28","Dumpling King","Toronto","ON","43.6535039","-79.3955005"
"1366","143315","3.41497659906396","641","Yong Kang Street","Las Vegas","NV","36.1125764522","-115.1708328437"
"1367","107069","4.09090909090909","11","Tsui Xiang Tsuen Restaurant","Mississauga","ON","43.598682","-79.595522"
"1368","19829","4.5","4","Le Gout","Montr®¶al","QC","45.45469","-73.5944492"
"1369","131052","3.78571428571429","14","Delights of China","Toronto","ON","43.6512632","-79.4746368"
"1370","49461","2.33333333333333","3","Chuan Xiang Qing","Montr®¶al","QC","45.5076563","-73.5603589"
"1371","1853","3.45454545454545","22","Yunnan Steamed Fish Pot","Toronto","ON","43.8058769951","-79.2883170024"
"1372","121623","4.16666666666667","18","Tae Heung Gak","Las Vegas","NV","36.1267694221","-115.2420537919"
"1373","56519","2.8125","16","Dagu Rice Noodle","Mississauga","ON","43.5675447107","-79.6619577706"
"1374","96002","4.66666666666667","3","Wah Fung BBQ Restaurant","Mississauga","ON","43.5689427479","-79.6668655425"
"1375","181185","2.79661016949153","59","China Joe's","Las Vegas","NV","36.058929","-115.11994"
"1376","151540","4.16666666666667","12","Machetes Mexican Food","North Las Vegas","NV","36.196167","-115.1108857"
"1377","136361","3.27272727272727","11","Eastern Sense","Vaughan","ON","43.7843248988","-79.5668436583"
"1378","8442","2.51351351351351","37","King Buffet","Chandler","AZ","33.3476332","-111.8606228"
"1379","1613","3.26436781609195","261","Social House Seven","Pittsburgh","PA","40.4440719","-80.0003438"
"1380","113204","3.125","16","Mr. Six Fried Chicken","Toronto","ON","43.8049035","-79.2880558"
"1381","80579","4.06976744186047","43","Asian Garden Express","Glendale","AZ","33.5515678463","-112.1779222018"
"1382","164231","2.5","6","Centre Des Mets Chinois","Montr®¶al","QC","45.5272929","-73.5800644"
"1383","24411","3.2","5","BaBa's Chinese Kitchen","Las Vegas","NV","36.2030023756","-115.2415833082"
"1384","115190","3.18421052631579","38","The Fry","Richmond Hill","ON","43.841849","-79.399085"
"1385","143853","2.33333333333333","6","Manchu Wok","Calgary","AB","51.14139","-114.010934"
"1386","136357","3.875","64","Szechwan Garden","Lakewood","OH","41.4856689","-81.7878986"
"1387","9434","3.07692307692308","13","Congee Palace","Mississauga","ON","43.525302887","-79.6843643188"
"1388","34360","4.09090909090909","33","South Silk Road Chinese Restaurant","Calgary","AB","51.059506","-114.095032"
"1389","5831","4.04347826086957","46","Fine Taste Hakka Chinese Restaurant","Ajax","ON","43.8428149","-79.0213189"
"1390","157732","3.40571428571429","175","Crown Prince Fine Dining & Banquet","Toronto","ON","43.8063951831","-79.3385716314"
"1391","55354","2.82222222222222","90","P F  Chang's","Toronto","ON","43.733719","-79.344753"
"1392","84600","2.93333333333333","15","Tender Trap Restaurant","Toronto","ON","43.667791","-79.3695144"
"1393","185575","3.83734939759036","166","Chi's Congee & Noodle House","Mississauga","ON","43.5672511176","-79.6595875235"
"1394","45939","3.33333333333333","3","Paradise Chinese Restaurant","Mississauga","ON","43.5682457","-79.6654938"
"1395","71534","3.29166666666667","96","Bamboo House","Phoenix","AZ","33.6080928","-112.0663045"
"1396","27562","3.14285714285714","21","China Saute","Charlotte","NC","35.210968","-80.687592"
"1397","88362","3.58163265306122","98","House of Yang","Scottsdale","AZ","33.6130119704","-111.9270914701"
"1398","66406","1.9","10","Rice King Restaurant","Tempe","AZ","33.4078922","-111.9539189"
"1399","125230","1.66666666666667","3","Ho-Lee-Chow","Toronto","ON","43.6727753","-79.3891076"
"1400","137967","3.92857142857143","196","Dragon Bowl","Phoenix","AZ","33.6561233","-112.0629591"
"1401","158557","3.125","8","Buffet House","Mayfield Heights","OH","41.5197722083","-81.4679735899"
"1402","111893","3.375","8","The Golden Chopstick","Scarborough","ON","43.7820147","-79.1724548"
"1403","134744","2.73584905660377","159","Empire Asian Bistro","Mesa","AZ","33.3633013","-111.6694728"
"1404","36261","3.26666666666667","30","Zheng's Kitchen","Goodyear","AZ","33.4372004435","-112.4101525027"
"1405","109647","2.33333333333333","9","Noodle Street","Las Vegas","NV","36.064622058","-115.250769068"
"1406","154074","4.34615384615385","52","Shia Asian Bistro","Lake Wylie","SC","35.1157307","-81.0706768"
"1407","171963","3.11111111111111","9","Peking Garden Restaurant","Scarborough","ON","43.7720677","-79.186138"
"1408","191546","3.34579439252336","107","Little Sheep Mongolian Hot Pot","Montreal","QC","45.5076014","-73.5602577"
"1409","19830","3.53521126760563","71","Yu Tian Xia Hot Pot","Mesa","AZ","33.408094","-111.8735183"
"1410","21172","3.33333333333333","6","Fair View Chinese Cuisine","Las Vegas","NV","36.1948912","-115.2051145"
"1411","32577","3.45945945945946","185","Plum Pan Asian Kitchen","Pittsburgh","PA","40.4595304893","-79.9255426413"
"1412","47356","3.39937106918239","318","Mekong Palace","Mesa","AZ","33.413766","-111.876289"
"1413","97478","3.66666666666667","15","Great Khan Mongolian Grill","Markham","ON","43.828703","-79.306172"
"1414","76671","3.47058823529412","34","Bob Zip","Matthews","NC","35.0702265","-80.6992856"
"1415","125910","3","22","Rolling Pot","Markham","ON","43.8259555","-79.3078645"
"1416","68210","3.6875","16","Yunnan Cross Bridge Rice Noodle","Scarborough","ON","43.803418","-79.29478"
"1417","99737","3.44186046511628","43","China 7 Chinese Cuisine","Peoria","AZ","33.6512105","-112.2564712"
"1418","134321","4","6","Chang Lai","Montr®¶al","QC","45.493984","-73.578751"
"1419","51063","3.2","5","Maui Rose Hawaiian Bbq","Las Vegas","NV","36.159527","-115.242714"
"1420","18392","3.8","125","Sammi & Soupe Dumpling","Montr®¶al","QC","45.4927355","-73.5807708"
"1421","56232","3","14","Hundred Flowers","Willowick","OH","41.629209","-81.483417"
"1422","10905","1.875","8","Pho Hoang","Las Vegas","NV","36.051627","-115.24387"
"1423","179614","3.11111111111111","9","Wing Sun Coffee & Chinese Restaurant","Mississauga","ON","43.6167794","-79.6174349"
"1424","106033","4.3","20","Dumpling King","Toronto","ON","43.7680416","-79.4760726"
"1425","149831","3.36585365853659","41","Lao Sze Chuan Chinese Restaurant","Champaign","IL","40.1166758","-88.229763"
"1426","66175","2.375","8","Cha Liu the Dim Sum Shop","Toronto","ON","43.7085732","-79.3987273"
"1427","190192","4.14285714285714","7","Fortune Fountain Chinese Restaurant","Las Vegas","NV","36.1440254","-115.1938769"
"1428","134317","3.6078431372549","51","Yummy Cantonese Restaurant","Scarborough","ON","43.7875292","-79.2696349"
"1429","169428","3.69473684210526","95","Hunan Solon","Solon","OH","41.395033","-81.463795"
"1430","22795","2.94117647058824","17","Yum Yum China","Tempe","AZ","33.4326624","-111.9035214"
"1431","115708","2.25","4","Royal Buffet","Charlotte","NC","35.1631658","-80.8854741"
"1432","171396","3.1","20","Easy Drink Easy Go","Toronto","ON","43.6532199493","-79.3970802426"
"1433","163767","3.76744186046512","43","China Chan Restaurant","Phoenix","AZ","33.5803589","-112.120516"
"1434","108733","3.06976744186047","129","Richmond Court Restaurant","Richmond Hill","ON","43.8448223771","-79.3838653341"
"1435","19638","3.25","4","Hakka International","Ajax","ON","43.8411331","-79.0264528"
"1436","188594","4","6","Garden Express","Phoenix","AZ","33.4363263","-112.0982639"
"1437","33010","2.825","40","Lobster King Seafood Restaurant","Toronto","ON","43.8270043178","-79.2913137004"
"1438","114590","4.15675675675676","185","Buddha Thai Bistro","Las Vegas","NV","36.018132","-115.118059"
"1439","64141","3.75","4","GP88 Northern Kitchen","Markham","ON","43.8497789802","-79.3478379026"
"1440","147399","4.11442786069652","201","YC's Mongolian Grill","Tempe","AZ","33.3496395266","-111.9491835778"
"1441","123306","3.83333333333333","12","Noodle & More","Toronto","ON","43.6659756","-79.4077326"
"1442","14099","3.57446808510638","94","China a Go Go","Henderson","NV","36.02413","-115.063332"
"1443","56808","3.9","10","Wonton Chai Noodle","Markham","ON","43.8586449","-79.3029632"
"1444","151293","3.2","10","Regal Palace","Richmond Hill","ON","43.8414614","-79.3980674"
"1445","110275","3.04524886877828","221","P.F. Chang's","Charlotte","NC","35.1465562987","-80.8267944753"
"1446","59088","3","7","Tom's House","Markham","ON","43.860397","-79.303184"
"1447","39049","4.125","16","China Cafe","Pittsburgh","PA","40.3423865","-79.984206"
"1448","49659","2.28571428571429","7","Lucky Season Cuisine","Richmond Hill","ON","43.8449445","-79.3844732"
"1449","24729","4.25","12","Kimling Hakka Fusion","Scarborough","ON","43.7472929","-79.2837789"
"1450","100670","3.09615384615385","52","Dragon Court","Charlotte","NC","35.256935","-80.79124"
"1451","147378","2.90740740740741","54","Asian Legend","Vaughan","ON","43.8473139852","-79.5357657271"
